RecipeID,Recipe Name,Ingredients,Directions,Rate
14754,Asian,"sauce,orange juice,sherry,ginger,garlic,black pepper,spice,pork chop","To Make Marinade: In a medium, non-reactive bowl, mix the teriyaki sauce, orange juice, sherry, ginger root, garlic, pepper and allspice. Add pork chops to bowl, cover, and marinate in refrigerator for 6 hours, turning as needed.**Preheat oven to 400 degrees F (200 degrees C).**Remove chops and marinade from refrigerator. Remove cover and bake in the preheated oven for 30 to 40 minutes, or until internal temperature of meat has reached 145 degrees F (63 degrees C).**",4
14755,Zucchini and Pork Soup Recipe ,"pork chop,flour,vegetable oil,onion,garlic,bell pepper,zucchini,tomato,mushroom,tomato,chicken broth,oyster,basil,oregano,pepper,parmesan","Place flour in a resealable plastic bag. Add pork cubes. Seal bag and shake to coat. In a large skillet, heat 1 teaspoon oil over medium high heat. Add pork and brown in oil for about 8 to 10 minutes. Set aside.**In a 5 to 8 quart soup pot, heat remaining teaspoon of oil over medium heat. Add the onions, garlic and bell pepper. Saute for just a few minutes until tender, but not browned.**Add reserved pork, zucchini, sun-dried tomato bits, mushrooms, diced tomatoes, chicken broth, oyster sauce, basil, oregano, salt and pepper. Heat until almost boiling, then reduce heat and simmer for 10 to 15 minutes. Sprinkle with cheese and serve.**",5
14756,Filipino Ribs Recipe ,"pork,onion,onion,soy sauce,black pepper,anise,vegetable oil,ginger,honey,brown sugar,worcestershire sauce,lemon juice","Place ribs in a 5 to 6 quart stock pot with the 2 wedged onions, 4 tablespoons of the soy sauce, pepper and star anise. Bring all to a boil. Reduce heat to medium low, cover and let simmer in meat juices until ribs are tender when pierced, about 1 1/4 hours. Stir occasionally.**Meanwhile, heat oil in a medium skillet over medium heat. Add remaining chopped onion and saute, stirring often, until onion is soft. Blend in the ginger, honey, sugar, Worcestershire sauce, lemon juice and remaining 2 tablespoons of soy sauce. Cook all together, stirring, until well blended. Remove from heat.**Preheat oven to 400 degrees F (200 degrees C).**Using tongs, remove ribs from stock pot and arrange in a single layer in an 11x16 inch baking dish. Brush evenly with the honey mixture and bake in the preheated oven, basting often with pan drippings, about 30 minutes or until ribs are well glazed.**",4
14758,Spicy Pork Stir,"soy sauce,cornstarch,water,pork tenderloin,lime juice,soy sauce,rice vinegar,cornstarch,sesame oil,peanut oil,ginger,chile pepper,carrot,sugar snap pea,chili,green onion,peanut","In a medium bowl, combine 2 tablespoons soy sauce, 1 tablespoon cornstarch and water. Mix all together until smooth and stir in the pork cubes. Cover and refrigerate for 30 to 45 minutes.**In a small bowl combine the lime juice, 1 tablespoon soy sauce, vinegar, 1 teaspoon cornstarch and sesame oil. Mix together and set aside.**Remove pork and marinade from refrigerator. In a large skillet or wok heat peanut oil until hot. Stir in ginger and chile pepper and saute for 1 minute. Then stir in pork with marinade, carrots, and sugar peas and stir-fry for 6 to 8 minutes or until pork is tender.**Pour in lime mixture, reduce heat and simmer until sauce thickens, about 6 to 8 minutes. Remove from heat and stir in hot chile oil, green onions and peanuts. Serve!**",4
14759,Pork Dumplings Recipe ,"100 (3.5 inch square) wonton wrappers,pork,ginger,garlic,green onion,soy sauce,sesame oil,egg,cabbage","In a large bowl, combine the pork, ginger, garlic, green onion, soy sauce, sesame oil, egg and cabbage. Stir until well mixed.**Place 1 heaping teaspoon of pork filling onto each wonton skin. Moisten edges with water and fold edges over to form a triangle shape. Roll edges slightly to seal in filling. Set dumplings aside on a lightly floured surface until ready to cook.**To Cook: Steam dumplings in a covered bamboo or metal steamer for about 15 to 20 minutes. Serve immediately.**",5
14762,One Skillet Pork Supper Recipe ,"pork chop,tomato,water,worcestershire sauce,salt,potato,carrot","In a large skillet, brown pork chops over medium heat for about 4 to 6 minutes each side. Pour off fat. Add the tomato soup, water, Worcestershire sauce, salt, potatoes, and carrots. Cover skillet, reduce heat to medium low and let simmer for 45 minutes or until tender.**",4
14763,Supreme Pork Chops Recipe ,"pork chop,onion,lemon,brown sugar,ketchup","Preheat oven to 350 degrees F (175 degrees C).**Place chops in a 9x13 inch baking dish and top each one with an onion slice and a lemon slice. Add 1 tablespoon brown sugar and 1 tablespoon ketchup on top of each pork chop.**Cover dish with aluminum foil and bake in the preheated oven for 30 minutes. Remove cover and bake another 30 minutes or until internal temperature of meat has reached 160 degrees F (70 degrees C). While baking, baste occasionally with pan juices.**",4
14764,Slow Cooker Chops Recipe ,"mushroom,water,pork chop,black pepper,green bean,potato","Pour soup into slow cooker. Stir in water to thin soup slightly. Season each pork chop with a dash of pepper, and place chops in slow cooker. Cover, and cook on Low for 7 to 8 hours.**Add green beans and potatoes, and cook on High for 2 to 2 1/2 hours. Stir, remove from heat, and serve.**",4
14765,Peach Pork Picante Recipe ,"pork,taco,salsa,peach","Season pork with taco seasoning. Heat oil in a large skillet over medium high heat. Add seasoned pork and saute until browned, 5 to 7 minutes. Add salsa and peach preserves and mix well. Cover skillet and reduce heat. Let simmer gently for about 10 minutes and serve.**",5
14766,Lemon Barbeque Pork Chops Recipe ,"barbecue sauce,pork chop,lemon juice","Place enough barbecue sauce to coat chops in a shallow dish or bowl. Add chops and smother in sauce to coat. Place chops in a medium skillet over medium high heat and saute for 20 to 25  minutes or until cooked through, sprinkling both sides generously with lemon juice while cooking. Remove from heat and serve.**",4
14767,'Sunny''s Creamy Chicken Pork Chops Recipe ',"olive,onion,garlic,pork chop,chicken,chicken broth,pepper","Heat oil in a large skillet over medium high heat. Add onions and garlic and saute until translucent. Add pork chops and brown about 4 to 6 minutes each side, stirring often to avoid burning onions and garlic.**Meanwhile, in a separate bowl, whisk together soup and broth. Pour soup mixture over browned chops, stirring well to loosen onions and garlic and to deglaze skillet. Reduce heat and gently simmer for 10 to 15 minutes, stirring and turning chops occasionally, until chops are cooked through. An instant-read thermometer inserted into the center should read at least 145 degrees F (63 degrees C). Season with salt and pepper to taste and serve.**",4
14768,The Perfect Marinade Recipe ,"salad dressing,soy sauce,lemon juice,sesame,ginger,garlic","In a non-porous glass dish or bowl, combine the salad dressing, soy sauce, lemon juice, sesame seeds, ginger and garlic. Mix all together. Add favorite meat and marinate, covered and refrigerated, for at least 2 hours.**",4
14773,Tangy BBQ Ribs Recipe ,"pork rib,honey,ketchup,molasses,sauce","Preheat grill for medium-high heat.**Lightly oil grill grate. Grill ribs for 12 minutes, turning once during cooking. Transfer ribs to an 11x16 inch baking dish.**Preheat oven to 350 degrees F (175 degrees C). In a large bowl, stir together the honey, ketchup, molasses, and barbecue sauce.**Bake ribs, uncovered, for 1 hour. Remove from the oven, and drain fat. Coat ribs with the honey sauce. Continue baking for another 1 1/2 hours, or until ribs are tender.**",5
14780,Fruit and Vegetable Pork Recipe ,"vegetable oil,pork chop,apple,sauerkraut,brown sugar,onion,cornstarch,black pepper","Heat oil in a large skillet over medium high heat. Add chops and brown well. Top with apple slices.**Meanwhile, in a medium bowl combine the sauerkraut, sugar and onion and mix all together. Thicken slightly with cornstarch. Place this mixture over the chops and apples and season with pepper to taste.**Reduce heat to medium low. Cover skillet and cook all for 15 to 20 minutes or until chops are cooked through. Serve hot.**",5
14781,'Vikki''s Red Bean Sausage Recipe ',"vegetable oil,sausage,onion,bell pepper,garlic,parsley,paprika,pepper,black pepper,bean,bean,tomato,chile pepper,salt","Heat oil in a large skillet over medium high heat. Add sausage and onion and saute until onions are translucent. Add bell pepper, garlic, parsley, paprika, cayenne pepper and ground black pepper. Saute all together, stirring occasionally, until bell pepper is a little tender (about 10 minutes).**Drain and rinse kidney beans. Add all kidney beans, tomatoes and chile peppers. Stir to mix together, reduce heat to medium and let simmer for 25 to 30 minutes. Add salt to taste while simmering. Serve hot.**",5
14785,Onion Soup Pork Chops Recipe ,"pork chop,onion,wild rice,water","Preheat oven to 350 degrees F (175 degrees C).**Brown pork chops in a medium skillet over medium heat. In a medium bowl combine the soup mix and rice. Mix together and spread in the bottom of a 9x13 inch baking dish. Lay browned chops on top of rice. Pour water over all, gently. Cover dish tightly with aluminum foil and bake in the preheated oven for 1 hour, or until internal temperature of the pork has reached 145 degrees F (63 degrees C).**",4
14786,Bacon Wrapped Barbeque Shrimp Recipe ,"shrimp,bacon,barbeque seasoning, to taste","'Wrap shrimp with 1/2 slice of bacon, securing with a toothpick. Be sure and use the large shrimp--the cooking time for the shrimp and the bacon is similar. If you use medium-sized shrimp, you might want to precook the bacon a little--over cooked shrimp are tough and rubbery--and a real shame.**Preheat the oven to 450 degrees F (230 degrees C).**Line a jelly roll pan with extra heavy duty foil, and place baking rack in the pan. Place the shrimp on the rack, and sprinkle heavily with the barbecue seasoning. Turn and sprinkle second side. Set aside for 15 minutes. The bacon will turn from creamy white to a little opaque, and the seasonings will soak in.**Bake in the preheated oven until bacon is crisp and shrimp are tender, 10 to 15 minutes. The rack keeps the shrimp from sitting in the draining bacon fat. With a little luck, you won''t tear the foil--you can throw that away and only have to scrub the rack.**'",5
14799,Baked Spinach Artichoke Dip Recipe ,"spinach,artichoke,parmesan,mozzarella,pepper,lemon juice,parmesan","Preheat oven to 350 degrees F (175 degrees C).**In a medium bowl, combine spinach, artichoke hearts, 1/2 cup Parmesan cheese, mozzarella cheese, white pepper, and lemon juice. Mix well, and spoon mixture into a 1 quart baking dish. Top with remaining 1/4 cup parmesan cheese.**Bake for 15 to 20 minutes, or until hot and bubbly.**",3
14800,Snicky Snackies Recipe ,"pretzel,nut,butter,brown sugar,corn syrup,salt","'Preheat oven to 250 degrees F (120 degrees C).**In a 9x13-inch baking dish, combine the pretzels and nuts. Set aside.**In a large saucepan combine the butter, sugar, corn syrup and salt. Stir together over medium heat until sugar dissolves. Bring to a boil and cook until very thick and at the ''firm ball'' stage (260 degrees F, 125 degrees C). Remove from heat, pour over pretzel/nut mixture and mix all together.**Bake in the preheated oven for 20 minutes, stirring after 10 minutes. Remove from oven and spread out on wax paper to cool.**'",4
14803,Hot Pizza Dip Recipe ,"cream cheese,oregano,parsley,basil,mozzarella,parmesan,pizza,bell pepper,sausage,olive","In a small bowl, mix together the cream cheese, oregano, parsley, and basil.**Spread mixture in the bottom of a 9 inch pie plate, or a shallow microwave-safe dish. Sprinkle 1/2 cup of the mozzarella cheese and 1/2 cup of the Parmesan cheese on top of the cream cheese mixture. Spread the pizza sauce over all. Sprinkle with remaining cheese, then top with green pepper, pepperoni and olive slices. Cover, and microwave for 5 minutes. Serve hot.**",5
